tier,basis,case_id,court,date,cause,ruling_quote,cited_statutes,risk,rule_source,flag_for_review
silver,判決關鍵詞抽取(未核對),"KSHV,114,重上,19,20251219,1",,2025-12-19,所有權移轉登記等,"伊因上訴 人未履行契約，又拒不將土地上建物之建照起造人變更，致 土地無法出售他人僅能閒置，需持續負擔土地貸款利息，計 算至上開建照失效日即115年6月1日止，伊尚須負擔貸款利 息3,575,342元（所受損害），且上訴人若無違約，被上訴 人可取得買賣價金4,739萬元，扣除貸款3,100萬元，尚有現 金1,639萬元可運用，被上訴人原擬用於清償另筆較高利息 之融資貸款，自112年9月7日起至貸款到期日即115年2月7日 止，可節省利息2,607,125元（所失利益），另因系爭契約 無法履行，縱於解約後亦無法順利出售或依原訂計畫使用土 地建築房屋，受有無法取得價金4,739萬元之預期利益損失 ，",,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"KSHV,114,重上更一,14,20251231,1",,2025-12-31,解除契約等(訴之追加),"理由 壹、程序部分： 本件追加原告前以其向追加被告購買門牌號碼高雄市○○區○○ 路000號38樓房屋（即坐落高雄市○○區○○段0000○0000○號建 物，下稱系爭房屋）有漏水情事（下稱系爭滲漏水），致其 等受有新臺幣（下同）201萬4,636元之交易價格減損（下稱 系爭交易價格減損），及無法使用系爭房屋相當於租金之損 害12萬6,813元（下稱系爭租金損害），故依民法第359條瑕 疵擔保責任之規定，請求追加被告修復系爭滲漏水，暨依同 規定及民法第179條規定主張依其所受系爭交易價格減損金 額減少價金201萬4,636元，並請求追加被告返還該同額價金 ；另依民法第227條第1項、第231條第1",民法第359條、民法第179條、民法第227條、民法第231條、民法第184條,medium,,Y
silver,判決關鍵詞抽取(未核對),"KSHV,114,上,117,20251224,2",,2025-12-24,所有權移轉登記,又「借名登記」者 ，謂當事人約定一方將自己之財產以他方名義登記，而仍由 自己管理、使用、處分，他方允就該財產為出名登記之契約 ，其成立側重於借名者與出名者間之信任關係，在性質上應 與委任契約同視，倘其內容不違反強制、禁止規定或公序良 俗者，固應賦予無名契約之法律上效力，並類推適用民法委 任之相關規定（最高法院98年度台上字第76號判決意旨可參 ）。,,high,,Y
silver,判決關鍵詞抽取(未核對),"NTEV,114,投原簡,21,20251211,2",,2025-12-11,給付分期買賣價金,三、本院得心證理由： ㈠系爭契約係基於被告之自由意志所為，難認有受脅迫或處於 急迫、輕率、無經驗之情形： ⒈當事人互相表示意思一致者，無論其為明示或默示，契約即 為成立；法律行為，係乘他人之急迫、輕率或無經驗，使其 為財產上之給付或為給付之約定，依當時情形顯失公平者， 法院得因利害關係人之聲請，撤銷其法律行為或減輕其給付 ；次按因被詐欺或被脅迫而為意思表示者，表意人得撤銷其 意思表示（民法第153條第1項、第74條第1項、民法第92條 第1項前段）。,民法第153條、民法第74條、民法第92條,high,民法247-1:定型化契約顯失公平,Y
silver,判決關鍵詞抽取(未核對),"NTEV,114,投原簡,21,20251211,2",,2025-12-11,給付分期買賣價金,㈢本件遲延利息起算日應自114年3月2日起算： ⒈系爭分期付款合約書第10條約定：「期限利益喪失：如您有 延遲付款、違反本契約約定、違反本分期付款申請暨合約書 約定……等情事時，所有未到期分期價款視為提前全部到期， 本公司得不經催告，逕行要求您立即清償全部債務。,民法第10條,medium,,Y
silver,判決關鍵詞抽取(未核對),"NTEV,114,投原簡,21,20251211,2",,2025-12-11,給付分期買賣價金,被告聲請宣告免為假執行，核無不合，爰依同 法第392條第2項規定，酌定相當之擔保金額准許之。,民法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"CHEV,114,彰簡,405,20251208,1",,2025-12-08,遷讓房屋等,"三、得心證之理由： （一）原告主張兩造簽訂租賃契約，約定由原告將系爭房屋出租 予被告，且租期為113年8月1日至114年8月1日，每月租金 為4,000元，每月水電費200元亦由被告負擔；被告嗣於11 4年2月1日起即未依約繳納租金，迄至114年6月30日已積 欠原告4.5個月租金共1萬8,000元，且尚有114年2月1日至 114年6月30日之水電費共1,000元未繳清，原告乃於114年 6月5日以存證信函催告被告於該信函送達後給付積欠之租 金、水電費；嗣被告於114年8月1日租期期滿後迄今仍繼 續占有使用系爭房屋與水電，並未將系爭房屋交還給原告 等事實，有租賃契約、彰化光復路郵局存證號碼第",民法第5條,medium,,Y
silver,判決關鍵詞抽取(未核對),"CHEV,114,彰簡,405,20251208,1",,2025-12-08,遷讓房屋等,（五）按無法律上之原因而受利益，致他人受損害者，應返還其 利益；依其利益之性質不能返還者，應償還其價額，民法 第179條、第181條但書定有明文。,民法第179條、民法第181條,low,,Y
silver,判決關鍵詞抽取(未核對),"CHEV,114,彰簡,405,20251208,1",,2025-12-08,遷讓房屋等,五、關於假執行之說明：原告勝訴部分，是依民事訴訟法第427 條第2項規定適用簡易程序所為被告敗訴之判決，爰依民事 訴訟法第436條第2項、第389條第1項第3款之規定，依職權 宣告假執行；並依民事訴訟法第436條第2項、第392條第2項 之規定，依職權酌定相當擔保金額，宣告被告預供擔保，得 免為假執行。,民事訴訟法第427條、民法第436條、民法第389條、民事訴訟法第436條、民法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,113,重訴,61,20251230,1",,2025-12-30,遷讓房屋等,次按土地法 第43條所謂登記有絕對效力，係為保護第三人起見，將登記 事項賦與絕對真實之公信力，故真正權利人祇許在未有第三 人取得權利前，以登記原因無效或得撤銷為塗銷登記之請求 ，若至已有第三人本於現存之登記而為取得權利之新登記以 後，則除得依土地法第68規定請求損害賠償外，不得更為塗 銷登記之請求（最高法院41年台上字第323號判決意旨參照 ）。,民法第43條,high,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,113,重訴,61,20251230,1",,2025-12-30,遷讓房屋等,又強制執 行中拍賣之不動產為第三人所有者，其拍賣為無效，所有權 人於執行終結後，亦得提起回復所有權之訴請求返還，法院 判令返還時，原發管業證書當然失其效力，法院自得命其繳 銷；另強制執行法第98條規定拍賣之不動產，買受人自領得 執行法院所發給權利移轉證書之日起，取得該不動產所有權 ，係指拍賣之不動產本得為強制執行之標的物者而言，若不 動產屬於第三人所有，而不應為強制執行之標的物者，即應 依上開解釋辦理，此固為司法院院字第578號解釋及最高法 院30年上字第2203號判決議意旨內容。,民法第98條,high,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,113,重訴,61,20251230,1",,2025-12-30,遷讓房屋等,惟觀諸前開解釋、判 例適用之基礎事實乃係執行法院所為查封、拍賣之標的物自 始即為第三人所有，且因我國實務及通說將強制執行法上拍 賣行為之性質定位為私法買賣關係，故在執行法院於查封、 拍賣第三人所有財產情況下，因仍屬執行債務人無權處分他 人之物，且無土地法第43條規定適用，而有出現拍賣無效之 情形。,民法第43條,high,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,113,訴,2289,20251212,2",,2025-12-12,所有權移轉登記,四、次按借名登記契約乃當事人約定一方將屬於自己之財產以 他方名義為登記，其成立側重於借名者與出名者間之信任 關係，在性質上應與委任契約同視，倘其內容不違反強制 、禁止規定或公序良俗者，應賦予無名契約之法律上效力 ，並類推適用民法委任之相關規定（最高法院111年度台 上字第171號民事判決意旨參照）。,,high,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,114,重訴,64,20251224,1",,2025-12-24,交付房屋等,二、被告則以： ㈠被告環中不動產有限公司（下稱環中公司）部分：被告環中 公司同意交付房屋；被告環中公司僅負責處理土地部分，建 物部分係由被告永達公司處理，本件係因被告永達公司拒絕 點交所致，不可歸責於被告環中公司，而逾期通知交屋之遲 延利息應屬違約金之約定，被告環中公司並無違約之主觀意 願或客觀上違約行為，自不須負擔違約金性質之遲延利息， 如認被告環中公司應給付之，則原告未提出受有損害之證明 ，是請求本院予以酌減；另原告請求建物面積短少之找補金 額應由被告永達公司給付等語，資為抗辯。,,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"TCDV,114,重訴,64,20251224,1",,2025-12-24,交付房屋等,"㈡被告永達公司部分：原告經被告環中公司於113年3月5日通知 可派工進場施作外推陽台之二次工程時，即屬通知原告交屋 ，否則原告自無可能另覓廠商進入房屋內施做客變工項，故 被告永達公司並未遲延通知交屋，且原告委託被告環中公司 另覓廠商施作客變工程時，即已開始使用系爭房屋，屬交屋 完成；如認被告永達公司前未經通知交屋，則以114年5月21 日、同年6月26日書狀向原告為交屋之通知；如認原告得請 求遲延利息，則系爭契約並未包含嗣後之客變工程，該客變 工程係原告與被告環中公司間之約定，與被告永達公司無關 ，故原告已繳房地價款不包含客變工程款14萬7,336元，經 計算遲延利息應為每日6,745元，且前",民法第264條,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"TCDV,114,重訴,64,20251224,1",,2025-12-24,交付房屋等,⑷又按約定之違約金過高者，法院得減至相當之數額，民法第2 52條固有明文。,,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"TCDV,114,訴,1253,20251226,2",,2025-12-26,返還房屋等,五、原告陳明願供擔保，聲請宣告假執行，與民事訴訟法第390 條第2項規定並無不合，茲酌定相當擔保金額，予以准許， 並依民事訴訟法第392條第2項規定，職權酌定相當之擔保金 額，准被告供擔保後免為假執行。,民事訴訟法第390條、民事訴訟法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,113,訴,1435,20251229,2",,2025-12-29,撤銷贈與行為及塗銷所有權移轉登記,復觀之還款明細表所示（見本院卷103至107、36 3頁），系爭貸款自112年9月起即有遲延還款之情形，則依 系爭契約第5條第1款及第2條約定，原告即得要求訴外人德 隆公司立即清償全部分期債權，及按實際天數依年息百分之 16加計遲滯金，惟系爭貸款迄至113年2月26日最後一次繳納 分期款，合計僅償還23萬2440元，尚積欠本金245萬1329元 ，並自遲延之日起按年息百分之16計算之利息，則被告梁瑞 琪擔任訴外人德隆公司之連帶保證人及系爭本票共同發票人 ，自應與訴外人德隆公司就上開債務負連帶清償責任。,民法第5條、民法第2條,low,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,114,訴,3225,20251229,1",,2025-12-29,遷讓房屋等,六、兩造均陳明願供擔保，分別為假執行及免為假執行之聲請， 就原告勝訴部分核均無不合，爰依民事訴訟法第390條第2項 、第392條第2項規定，各酌定相當擔保金額准許之。,民事訴訟法第390條、民法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,114,訴,3038,20251222,1",,2025-12-22,所有權移轉登記,三、法院之判斷： ㈠按稱「借名登記」者，謂當事人約定一方將自己之財產以他 方名義登記，而仍由自己管理、使用、處分，他方允就該財 產為出名登記之契約，其成立側重於借名者與出名者間之信 任關係，在性質上應與委任契約同視，倘其內容不違反強制 、禁止規定或公序良俗者，固應賦予無名契約之法律上效力 ，並類推適用民法委任之相關規定（最高法院110年度台上 字第1305號判決意旨參照）。,,high,,Y
silver,判決關鍵詞抽取(未核對),"TCDV,110,訴,2980,20251219,5",,2025-12-19,遷讓房屋等,㈡主參加被告則各以： ⒈黃郁喬等4人部分： ⑴大里區房地部分：主參加原告楊吳奈美前於109年2月3日簽署 之聲明書自承楊得根生前出於財產規劃將其財產贈與楊連發 ，並無借名登記情事，是主參加原告主張大里區房地係楊得 根遺產，應屬無據；大里區房屋起造人為楊連發，且本院10 8年度重家財訴字第13號業已判決認定楊得根與楊連發間並 未成立借名登記關係，又縱認存在借名登記關係，該借名登 記關係依民法第71、72條規定效力為無效，依民法第180條 第4款規定，楊得根之繼承人亦不得請求；該借名登記關係 如屬通謀虛偽意思表示，依民法第87條第2項規定，隱藏贈 與法律行為，楊連發仍取得前開房地之所有權。,民法第180條、民法第87條,high,,Y
